,Review_Date,Author,Rating,Review_Title,Review,Review_Url,Movie
42,8 March 2018,morrisfotograf,1," Wow! They forgot to give characters value... again...
",Seriously - WHY does Hollywood think that film lovers do NOT want characters to have a value? Both old and young people want to fall in love with the characters in movies - or the opposite for antagonists. ,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
43,14 August 2021,x_manicure_x,4," Looks and feels bad
","I will never understand what is so good about this movie. It's not terrible but there is nothing original nor particularly well made to justify the good ratings. I enjoyed the action scenes in Korea, but that was pretty much it. The plot is convoluted, none of the characters is interesting, Wakanda is visually gorgeous but CGI gets way too cartoonish during some parts, including the lackluster final fight. Can't see any cultural value either, am I missing something? Too bad because I actually enjoyed Black Panther's first appearance in Civil War.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
44,24 April 2019,paulclaassen,1," Preposterous plot with very bad acting.
","Ok, seriously, Hollywood, what was the 'under the table' deal for this film to win so many awards?? The film suffers from bad acting (yet it won awards for acting), bad accents (most annoying!!), plot flaws deluxe, conveniences like you've never seen before, and inconsistent visual effects (yet it won awards for visual effects).",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
45,22 May 2018,westsideschl,3," Boring
","Let's start w/the positives. In the car chase scene (of course there had to be one) were a couple of sequences that were kind of cool. Also good to see a bit of African culture w/neck rings, lip plates & scarification. 
On the down side I was hoping to see great scenes from Africa, but instead got Georgia, USA; Korea; Argentina. 
Dialogue was typical teen level oversimplification so as not to scare the audience away or invoke brain freeze. 
Acting, unfortunately, was too rote memorization school technique. 
Action, fight sequences - same old, same old unimaginative kicks/swings w/wire tosses through the air. Car chases. Yes, boring. 
For tech we have a futuristic aircraft that made the so overused & unreal swooshing sound accompanied by the usual looks cool design, but aerodynamically would fail a middle school science class. Don't get me started on super metal, as every element we know of in the Universe has already been seen and would have already been on dear old Earth. Invisible domed city? Hasn't that already been used in several movies. Then there's the typical basement/behind a nondescript door research lab for super weapons. 
Costumes! The trend in Hollywood has always been for some fashion person holed up for life in their cubby hole making showy non-functional synthetic costumes for sy-fy/fantasy movie look always the same. 
Plot - evil family members (or corporate or government) to take over the world. Magic curing potions; hallucinatory dream sequences. Ugghhhh!",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
46,7 December 2019,Leofwine_draca,5," Marvel's groundbreaker...
","BLACK PANTHER is well known as the first Marvel film featuring a black superhero, well supported by an almost all-black cast. Whether it stands up on its own as a decent film is another matter, however. In fact, I found this quite sloppy at times, despite all of the effort and talent involved with its conception. I liked the idea of the hidden African kingdom well enough, although too much time is spent on set up and I think they should have just hit the ground running as they've done in other Marvel movies.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
47,19 February 2018,southdavid,7," Solid enough but not t'op drawer.
","The 18th film of the Marvel Cinematic Universe is another solid entry to the franchise but It's a testament to how far Marvel have pushed the concept of a ""Superhero film"" in the last couple of years that ""Black Panther"", which would have been amazing as little as three years ago, now feels a bit out-dated. ",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
48,18 February 2018,FallenEye,7," Step Into the Spotlight.
","We all know that the MCU, more now than before, has been incredibly inclined towards humour, and in some of their installments have gotten it wrong; e.g. Age of Ultron and Ragnarok, however they've also gotten it right in other films such as Ant-Man and Homecoming. Black Panther, I'm so happy to say, falls firmly in the latter. The humour in this film is so well placed that I can't understand how MCU fails then, to consistently get it right, but I imagine it's all poised on who the director is. With that said, Black Panther is NOT perfect, it is very flawed, mainly due to one very major aspect.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
49,20 February 2018,the_remixer08,10," T'Challa! T'Challa! T'Challa
","First of all, I'm glad that great ratings are continuing to climb on this film despite the phony low reviews that have been given here. My experience after watching it twice and also planning watching a third time, believe the hype.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
50,6 April 2021,dayton-w-price,2," I used to love Black Panther...
","Black Panther was the very first black superhero in any main stream comic book to date appearing in 1966, obviously it was a big deal.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
51,10 May 2019,smarliechen,1," Can't believe how boring it is.
","I enjoy all the other Marvel movies I've seen, so I expected this to be the same. Quite the opposite, I feel bored to death.
The first 25 mins probably can be done for less than half of the time. I spaced out constantly and when going back to it I realized I almost didn't miss anything.
So many redundant trash talk, taunting and declaration... On the half way it's already drained all my patience.
Such a bad one.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
52,18 February 2018,universe1701,8," Great addition to the MCU.
","A great addition to the MCU. Great acting, beautiful visuals and some intense action. First impressive thing I noticed was its rich attention to detail in world building and its characters. My only criticism, I would have like to have seen more of the Killmonger character, as I feel they didn't go far enough with him. Over-all, this is a fun and enjoyable movie with action, comedy, drama. There are some complex social political overtones mixed in, but it never feels heavy handed, and I feel that the over-all message is positive for humanity as a whole. If this type of movie isn't your cup of tea, fair enough, but if you are on the fence about watching due to pre-conceived notions about its content and message, I would recommend you give it a try, and I think you will be pleasantly surprised.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
53,26 July 2018,NpMoviez,7," Overhyped but entertaining.
","Well, here's a movie that's hated by a number of people as a result of it being overhyped. It was fairly entertaining and decent. Just that it wasn't worth all the hype. The only thing it has to be a unique MCU film would be that it had was the majority of people from black community as its cast members. I am not criticizing that, but that's NOT a legit reason to hype it up so much.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
54,11 August 2020,haydenluz,6," Black Panther
",RIP Chadwick Boseman - WAKANDA FOREVER!,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
55,1 April 2018,zardoz-13,5," Just Another Man in a Hero's Suit Who Happens to be Black
","A groundbreaking magnum opus of cinematic marketing for African-Americans, ""Creed"" director Ryan Coogler's ""Black Panther"" (** OUT OF ****) has demonstrated the impact that a film can create when a single demographic embraces it. The 18th Marvel Studios superhero saga has coined over a billion dollars. Apart from the R-rated Marvel Comics ""Blade"" trilogy, African-Americans have waited patiently for a suitable larger-than-life champion with a PG-13 rating. A largely derivative but a polished escapade from start to finish, ""Black Panther"" amounts to a standard-issue, Panther malice-in-the-palace melodrama. The generational gap in the skewered relationship between father and son in director Ryan Coogler and Joe Robert Cole's screenplay provides this epic with its most thematically compelling material. The son spends most of his time handling the mistakes that his short-sighted father has made. The secret fantasy kingdom of Wakanda shares some similarities with the clandestine island in ""Wonder Woman."" Basically, ""Black"" constitutes an origins story about a hero in a cat-suit with ears and his homeland. Mind you, this isn't the first time Black Panther has graced the silver screen. He made his debut in the contrived and drawn-out ""Captain America: Civil War"" (2016) where the Avengers broke ranks and swore loyalty to either Captain America or Iron Man. Chadwick Boseman exhibits the steadfast confidence and physical agility to play Marvel Comic's first African-born superhero. Unfortunately, since he is not only a king, but also a politician who symbolizes the status quo, he seems hopelessly bland and straightforward. Boseman needs to jettison the pseudo-African accent that he uses as Prince T'Challa because it sounds synthetic. Comparably, Michael B. Jordan emerges as far more appealing than a ruthless adversary should. As an illegitimate ghetto offspring of Wakandan blood, the charismatic Jordan spouts the minimal number of profanities allowed for a PG-13 rating. Similarly, the dynamic women who surround Black Panther as his elite bodyguard are far more exciting than the ruler they shield from danger. ",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
56,17 February 2018,vdmakwana,6," An average and typical Marvel film
",97% Rotten Tomatoes. Really? Critics have gone mad or been paid a descent amount of money.,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
57,18 February 2018,jgeorge4,7," Plenty to Like, Plenty to Dislike
","Like most movies, there are plenty of things to like about Black Panther, and plenty of things to dislike.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
58,3 May 2018,Rob_Taylor,6," Formulaic and overhyped
","I know, I know... what was I expecting? A masterpiece of cinema from a story based upon comic books? Well, apparently that is what it is supposed to be judging by all the critical acclaim that it has garnered. However, I found it to be about as formula-driven and predictable as I have come to expect from Marvel movies. In short, it is just more of the same, wrapped up in a nice veneer of ""Oh look! Not very many white people! How groundbreaking!""",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
59,29 August 2020,ashil-john-,10," Goodbye, King.
",Thanks for a wonderful performance even while battling cancer. Few people could've done what you did and even fewer could've done it with such panache.,/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
60,20 February 2018,Horst_In_Translation,6," The new hero in town, yep another
","""Black Panther"" is a new American movie that makes it quite comfortably past the 2-hour mark and here we have the most recent addition to the Marvel universe as in the face of the topic of racism that is still oh so dominant (really more than it should be as we are living in very tolerant times) we get the first Black superhero movie in a long time. Ryan Coogler directs and he is also part of the writing squad. I would say that by including a main antagonist here that is also Black they took some racial tension out here, but if you look at the political history of America and the Black Panthers, it may not be the wisest move to go with this animal. Besides, I felt there was far from sufficient elaboration why they did. The dream sequence with the father being a panther now that he is dead alone wasn't enough for sure. Another slightly controversial decision that the main antagonist is an American megalomaniac was not the most sensitive either. But luckily, there are also enough positive things to mention here. Technically, the film is on a pretty high level in terms of sound and visual effects, there is no reason to say it isn't on par with other Marvel stuff from recent history. Also the film shows that you don't need characters from previous Marvel films to succeed the way they included Hulk most recently in Thor 3. And Boseman in the lead does a pretty good job like everybody else almost, certainly better than Cumberbatch for example. The one exception here is Kaluuya whose character did almost nothing for me and whose performance rang pretty false too on several occasions. The one who made up for that was Andy Serkis, who was great fun to watch and perhaps the best thing about the movie, one of not too many white performers here, who were mostly included for comedic (not entirely) situations. This description also fits Martin Freeman's role and he was the same as usual sadly, but luckily his material was good without being too challenging, so it worked. Not the Freeman you'd expect in this film though, is he?",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
61,4 May 2018,onexmillion,2," What Did I Just Watch?
","Talk about over-hyped. 
1. Boring story - relentless boring banter between characters. Typical story that's been told a million times. Nothing wrong with that as such, but equally, doesn't add to the experience.
2. Bad acting - acting was wooden (with the exception of Forest Whitaker). Felt like you were watching a live amateur play where the characters are reading live from a script.
3. Boring action - if you can manage to put up with the boring dialogue, then there's little to gain from the action. Very average at best, something you would expect in a TV episode.
4. CGI - the CGI effects are something along the lines of a good TV series, not really up there with a top movie production.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
62,6 March 2023,epistimistavrou,7," niceeee one
","""Black Panther"" follows some typical superhero plot points, but it does make a few changes along the way. Perhaps the biggest is in how the villain is represented. He doesn't really play a big part until close to an hour into the film. Until then, we are entertained by a more minor villain named Ulysses Klaue (Andy Serkis). There are several stabs at humor (not unusual for a Marvel flick), and thankfully the jokes are very good-natured and funny.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
63,26 July 2020,R_Alex_Jenkins,3," Embarrassing, to be honest
","Admittedly, I only watched this movie because it was on my list of Oscar winners for 2019 (best original score, best production design), not because I am a fan of superhero movies, but I still harbored the distant belief that it might be a hidden gem in disguise.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
64,26 September 2020,Lebowskidoo,9," Long Live the King
","""I never yielded! And as you can see, I am not dead!""",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
65,7 May 2019,jonconnormustlive-46298,6," Ok, but overrated
","The Good: The story was good, the visuals were good, the world building was cool. The supporting cast was great, Especially Jordan.",/review/rw4193069/?ref_=tt_urv,Black_Panther_2018
